added_at,track_id,track_uri,track_name,artist_ids,artist_names,album_id,album_name,release_date,release_date_precision,duration_ms,duration_seconds,popularity,explicit,is_playable,restriction_reason,linked_from_track_id,isrc,track_href,track_external_url
2026-01-09T22:23:09Z,1DK2JuYarBeNwcLNPw1Qyo,spotify:track:1DK2JuYarBeNwcLNPw1Qyo,Paper Trails,2933wDUojoQmvqSdTAE5NB,DARKSIDE,2Q7l5NR9ZY8gfkkTtBnlBt,Psychic,2013-10-07,day,289840,289.84,,False,True,,,USMTD1303939,https://api.spotify.com/v1/tracks/1DK2JuYarBeNwcLNPw1Qyo,https://open.spotify.com/track/1DK2JuYarBeNwcLNPw1Qyo
2026-01-09T22:17:31Z,6OKUhXuJMvoVPde9fMJJzy,spotify:track:6OKUhXuJMvoVPde9fMJJzy,Tom's Diner,3X0tJzVYoWlfjLYI0Ridsw,Suzanne Vega,5w4IN5bPXAQD5iAVPNqvMg,Solitude Standing,1987-01-01,day,129106,129.106,,False,True,,,USAM18790001,https://api.spotify.com/v1/tracks/6OKUhXuJMvoVPde9fMJJzy,https://open.spotify.com/track/6OKUhXuJMvoVPde9fMJJzy
2026-01-08T20:44:26Z,6EXi6ZqTITKGtVBKqbphjL,spotify:track:6EXi6ZqTITKGtVBKqbphjL,Porcelain,3OsRAKCvk37zwYcnzRf5XF,Moby,4KZWx8zo5ym89aopr0dBIb,Play,1999-05-17,day,241160,241.16,,False,True,,,GBAJH9900036,https://api.spotify.com/v1/tracks/6EXi6ZqTITKGtVBKqbphjL,https://open.spotify.com/track/6EXi6ZqTITKGtVBKqbphjL
2026-01-07T20:18:11Z,52Lz3HKBItvMWuSNDBixq3,spotify:track:52Lz3HKBItvMWuSNDBixq3,It Can Happen,7AC976RDJzL2asmZuz7qil,Yes,6nNlTIiFd3J06W0rJiiwlz,90125 (Deluxe Version),1983-06-01,day,329506,329.506,,False,True,,,USAT20702541,https://api.spotify.com/v1/tracks/52Lz3HKBItvMWuSNDBixq3,https://open.spotify.com/track/52Lz3HKBItvMWuSNDBixq3
2026-01-07T18:09:49Z,7CIoJE0JfVFcmmUY3fFojH,spotify:track:7CIoJE0JfVFcmmUY3fFojH,"Hungarian Rhapsody No. 2 in C-Sharp Minor, S. 244/2",1385hLNbrnbCJGokfH2ac2 | 4Ws5hSoABAwvGJ4LhHwHgq,Franz Liszt | Vladimir Horowitz,3YyrjIgvaPyq26kuPP2zzG,Horowitz Plays Liszt,1930,year,541600,541.6,,False,True,,,USBC15300135,https://api.spotify.com/v1/tracks/7CIoJE0JfVFcmmUY3fFojH,https://open.spotify.com/track/7CIoJE0JfVFcmmUY3fFojH
2026-01-07T18:06:39Z,6GzMz3s0K1YKwRVI36CgRx,spotify:track:6GzMz3s0K1YKwRVI36CgRx,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",1385hLNbrnbCJGokfH2ac2 | 5Kb0Qf13EyYtVJvzCdI9M7,Franz Liszt | Jenő Jandó,73P1eYyYBmKuBiVEhlCmfM,Liszt: Scherzo and March / 3 Liebestraume / Berceuse,1998-03-05,day,270000,270.0,,False,True,,,HKI199610305,https://api.spotify.com/v1/tracks/6GzMz3s0K1YKwRVI36CgRx,https://open.spotify.com/track/6GzMz3s0K1YKwRVI36CgRx
2026-01-07T18:04:43Z,17i5jLpzndlQhbS4SrTd0B,spotify:track:17i5jLpzndlQhbS4SrTd0B,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",5aIqB5nVVvmFsvSdExz408 | 5Dl3HXZjG6ZOWT5cV375lk,Johann Sebastian Bach | Yo-Yo Ma,3cvjMNWg7t46NyDZzujfNg,"Bach: Cello Suites Nos. 1, 5 & 6",1983,year,152280,152.28,,False,True,,,USSM18200515,https://api.spotify.com/v1/tracks/17i5jLpzndlQhbS4SrTd0B,https://open.spotify.com/track/17i5jLpzndlQhbS4SrTd0B
2026-01-07T17:54:25Z,0Qv7xi6uPSqH2k82tOkGSt,spotify:track:0Qv7xi6uPSqH2k82tOkGSt,Mad World,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,3sIFpEctox1XOs3FEkqrgr,The Hurting,1983-03-07,day,215400,215.4,,False,True,,,GBF088200040,https://api.spotify.com/v1/tracks/0Qv7xi6uPSqH2k82tOkGSt,https://open.spotify.com/track/0Qv7xi6uPSqH2k82tOkGSt
2026-01-07T17:46:11Z,0SNGu5dJ0CB1gRoKRIoz9H,spotify:track:0SNGu5dJ0CB1gRoKRIoz9H,I Hear You Now,5gS1uXayWA0WJPgcRqNIae,Jon & Vangelis,4W2MwpPuEzsd2JJpjkbVah,Synthesizer Hits,2020-09-11,day,288200,288.2,,False,True,,,GBAKW0300439,https://api.spotify.com/v1/tracks/0SNGu5dJ0CB1gRoKRIoz9H,https://open.spotify.com/track/0SNGu5dJ0CB1gRoKRIoz9H
2026-01-07T17:37:18Z,4uzKAj0mIyYmyhsRRyPXaQ,spotify:track:4uzKAj0mIyYmyhsRRyPXaQ,Carry You Home,0fTSzq9jAh4c36UVb4V7CB,Alex Warren,42eRSINaWEzBXj7aqTB2cu,Carry You Home,2024-05-31,day,166880,166.88,,False,True,,,USAT22403017,https://api.spotify.com/v1/tracks/4uzKAj0mIyYmyhsRRyPXaQ,https://open.spotify.com/track/4uzKAj0mIyYmyhsRRyPXaQ
2026-01-07T16:41:20Z,2CIDqYfIYfl9vx02wIyCG9,spotify:track:2CIDqYfIYfl9vx02wIyCG9,All Through the Night,2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,1FvdZ1oizXwF9bxogujoF0,She's So Unusual,1983-10-14,day,272637,272.637,,False,True,,,USSM18300652,https://api.spotify.com/v1/tracks/2CIDqYfIYfl9vx02wIyCG9,https://open.spotify.com/track/2CIDqYfIYfl9vx02wIyCG9
2026-01-07T16:41:12Z,1hY60LJWE6B9gHV1Oi9kE5,spotify:track:1hY60LJWE6B9gHV1Oi9kE5,"The Goonies 'R' Good Enough - From ""The Goonies"" Soundtrack",2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,6zS7xswcMZXYhMmlPOUjob,The Goonies (Original Motion Picture Soundtrack),1985-01-09,day,218440,218.44,,False,True,,,USSM19927699,https://api.spotify.com/v1/tracks/1hY60LJWE6B9gHV1Oi9kE5,https://open.spotify.com/track/1hY60LJWE6B9gHV1Oi9kE5
2026-01-02T19:17:59Z,6iLzFJhs4ATwJn7P1utZIJ,spotify:track:6iLzFJhs4ATwJn7P1utZIJ,Light of the Seven,1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,7bBlW6L9r3ICFkbf2WRDXL,Game of Thrones (Music from the HBO® Series - Season 6),2016-06-24,day,589094,589.094,,False,True,,,USNLR1600338,https://api.spotify.com/v1/tracks/6iLzFJhs4ATwJn7P1utZIJ,https://open.spotify.com/track/6iLzFJhs4ATwJn7P1utZIJ
2026-01-02T19:06:03Z,2xZSSlwJvomeVI7YWbjlay,spotify:track:2xZSSlwJvomeVI7YWbjlay,Albatross,2PvWETZrLnq0aq48K1lmqC,The Session,4Cp48H9hLPWxDV3eFTmHLd,The Greatest Instrumentals of All Time,2008-12-09,day,189973,189.973,,False,True,,,GBGVZ0850002,https://api.spotify.com/v1/tracks/2xZSSlwJvomeVI7YWbjlay,https://open.spotify.com/track/2xZSSlwJvomeVI7YWbjlay
2026-01-02T19:05:33Z,7rL0EdLT8EkVTELvY9lVXJ,spotify:track:7rL0EdLT8EkVTELvY9lVXJ,Mission Impossible,2PvWETZrLnq0aq48K1lmqC,The Session,4Cp48H9hLPWxDV3eFTmHLd,The Greatest Instrumentals of All Time,2008-12-09,day,196493,196.493,,False,True,,,GBGVZ0850008,https://api.spotify.com/v1/tracks/7rL0EdLT8EkVTELvY9lVXJ,https://open.spotify.com/track/7rL0EdLT8EkVTELvY9lVXJ
2026-01-02T19:03:22Z,3W0rRQVOE5mE5qNjsgiXjL,spotify:track:3W0rRQVOE5mE5qNjsgiXjL,"Theme From ""Hawaii Five-0""",79gOJz1kIakS9giNt4e3tS,The Whodads,6LPvdqKVrYAX6q4qMuAyPL,Hawaii Five-O,2000,year,111893,111.893,,False,True,,,BEY449800215,https://api.spotify.com/v1/tracks/3W0rRQVOE5mE5qNjsgiXjL,https://open.spotify.com/track/3W0rRQVOE5mE5qNjsgiXjL
2025-12-22T19:45:07Z,3AMCuMIDuPKM2nxf3dKyx4,spotify:track:3AMCuMIDuPKM2nxf3dKyx4,"Absolute Beginners - Live at BBC Radio Theatre, London, 27th June, 2000; 2021 Remaster",0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,0zL2nmuAvTxYOdQ5iqTTIV,Brilliant Adventure (1992 – 2001),2021-11-26,day,394876,394.876,,False,True,,,USJT12000129,https://api.spotify.com/v1/tracks/3AMCuMIDuPKM2nxf3dKyx4,https://open.spotify.com/track/3AMCuMIDuPKM2nxf3dKyx4
2025-12-22T19:43:16Z,5vrMM7hAZPQx9955euW6Jb,spotify:track:5vrMM7hAZPQx9955euW6Jb,Blue Jean - 2018 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,3NkelzSfQzROagWVnseU5C,Tonight (2018 Remaster),1984-09-29,day,191906,191.906,,False,True,,,USJT11700514,https://api.spotify.com/v1/tracks/5vrMM7hAZPQx9955euW6Jb,https://open.spotify.com/track/5vrMM7hAZPQx9955euW6Jb
2025-12-22T19:39:55Z,1PHBBJNH4WFuDBlAuVKWMA,spotify:track:1PHBBJNH4WFuDBlAuVKWMA,Have Mercy On The Criminal,3PhoLpVuITZKcymswpck5b,Elton John,1reJ8DttK5EGwdyf7y9FBR,Don't Shoot Me I'm Only The Piano Player,1973-01-22,day,357733,357.733,,False,True,,,GBAMB9500006,https://api.spotify.com/v1/tracks/1PHBBJNH4WFuDBlAuVKWMA,https://open.spotify.com/track/1PHBBJNH4WFuDBlAuVKWMA
2025-12-11T16:01:14Z,3F4JxbEkur9ZXAtQ5GFVXB,spotify:track:3F4JxbEkur9ZXAtQ5GFVXB,Suburbia,2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,0Jt2LzWgtGxy3GZH5i2Kcy,Discography - Complete Singles Collection,1998-03-31,day,244306,244.306,,False,True,,,GBAYE8600050,https://api.spotify.com/v1/tracks/3F4JxbEkur9ZXAtQ5GFVXB,https://open.spotify.com/track/3F4JxbEkur9ZXAtQ5GFVXB
2025-12-11T16:01:10Z,5Tjl3JKE16Wysns0mpfkZT,spotify:track:5Tjl3JKE16Wysns0mpfkZT,Opportunities (Let's Make Lots of Money),2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,0Jt2LzWgtGxy3GZH5i2Kcy,Discography - Complete Singles Collection,1998-03-31,day,218000,218.0,,False,True,,,GBAYE8600049,https://api.spotify.com/v1/tracks/5Tjl3JKE16Wysns0mpfkZT,https://open.spotify.com/track/5Tjl3JKE16Wysns0mpfkZT
2025-12-10T18:36:57Z,5duZVZ4m1TaJDTCbeHG8TG,spotify:track:5duZVZ4m1TaJDTCbeHG8TG,Raiders March,3dRfiJ2650SZu6GbydcHNb,John Williams,0oLE7gLc5TVEsJzuY6Dxf5,Indiana Jones and the Kingdom of the Crystal Skull (Original Motion Picture Soundtrack),2008-05-20,day,305640,305.64,,False,True,,,USC4R0816782,https://api.spotify.com/v1/tracks/5duZVZ4m1TaJDTCbeHG8TG,https://open.spotify.com/track/5duZVZ4m1TaJDTCbeHG8TG
2025-12-06T12:53:49Z,2PeyQvyaViallofbtwS4PL,spotify:track:2PeyQvyaViallofbtwS4PL,I Don't Believe in You - 1997 Remaster,7Fo8TAyGJr4VmhE68QamMf,Talk Talk,70V1kL7w7Q9pDU4I6zDjYE,The Colour of Spring,1986,year,302373,302.373,,False,True,,,GBAYE9702148,https://api.spotify.com/v1/tracks/2PeyQvyaViallofbtwS4PL,https://open.spotify.com/track/2PeyQvyaViallofbtwS4PL
2025-12-05T12:17:26Z,6mVlGhXn7yXqI3iiwfeyHj,spotify:track:6mVlGhXn7yXqI3iiwfeyHj,X Colpa Di Chi? - Remastered 2017,2KftmGt9sk1yLjsAoloC3M,Zucchero,0tf1FvXDWYqTwceZwsbjtJ,Wanted (The Best Collection),2017-11-03,day,194600,194.6,,False,True,,,ITUM71701149,https://api.spotify.com/v1/tracks/6mVlGhXn7yXqI3iiwfeyHj,https://open.spotify.com/track/6mVlGhXn7yXqI3iiwfeyHj
2025-11-30T15:50:16Z,4jhsuQCUCJKA5f0bXb6XdJ,spotify:track:4jhsuQCUCJKA5f0bXb6XdJ,It's My Life - 1997 Remaster,7Fo8TAyGJr4VmhE68QamMf,Talk Talk,152Hw6E0tNz3EQNq9c1CDf,It's My Life,1984,year,232400,232.4,,False,True,,,GBAYE9700491,https://api.spotify.com/v1/tracks/4jhsuQCUCJKA5f0bXb6XdJ,https://open.spotify.com/track/4jhsuQCUCJKA5f0bXb6XdJ
2025-11-26T16:58:09Z,2JhIaeltCDCcp02K936tgx,spotify:track:2JhIaeltCDCcp02K936tgx,Change,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,3sIFpEctox1XOs3FEkqrgr,The Hurting,1983-03-07,day,254000,254.0,,False,True,,,GBF088300046,https://api.spotify.com/v1/tracks/2JhIaeltCDCcp02K936tgx,https://open.spotify.com/track/2JhIaeltCDCcp02K936tgx
2025-11-26T16:49:47Z,62vx6uOYO7PrqKqKTKg9RY,spotify:track:62vx6uOYO7PrqKqKTKg9RY,Sowing The Seeds Of Love,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,4M0DNIYXbpCdKnVV4LoD9X,The Seeds Of Love,1989-09-25,day,379333,379.333,,False,True,,,GBF088990128,https://api.spotify.com/v1/tracks/62vx6uOYO7PrqKqKTKg9RY,https://open.spotify.com/track/62vx6uOYO7PrqKqKTKg9RY
2025-11-26T16:38:48Z,0Xam0zVac3hKWWN4OQ5Gdr,spotify:track:0Xam0zVac3hKWWN4OQ5Gdr,Pale Shelter - 2nd Single Version,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,3sIFpEctox1XOs3FEkqrgr,The Hurting,1983-03-07,day,273893,273.893,,False,True,,,GBF088300041,https://api.spotify.com/v1/tracks/0Xam0zVac3hKWWN4OQ5Gdr,https://open.spotify.com/track/0Xam0zVac3hKWWN4OQ5Gdr
2025-11-26T14:14:16Z,3wowK80ug94yqlI86A9Ej9,spotify:track:3wowK80ug94yqlI86A9Ej9,Happiness Is Easy - 1997 Remaster,7Fo8TAyGJr4VmhE68QamMf,Talk Talk,70V1kL7w7Q9pDU4I6zDjYE,The Colour of Spring,1986,year,390693,390.693,,False,True,,,GBAYE9701948,https://api.spotify.com/v1/tracks/3wowK80ug94yqlI86A9Ej9,https://open.spotify.com/track/3wowK80ug94yqlI86A9Ej9
2025-11-25T08:14:59Z,28smE6qFUkhfUhEvvmSdQ1,spotify:track:28smE6qFUkhfUhEvvmSdQ1,"La Campanella, Op.7",39FC9x5PaTNYHp5hwlaY4q | 33k6kPYIS5TgseAc70LZjy | 7m2bBbwE0MGWXP9tbicqxq,Niccolò Paganini | David Garrett | Alexander Markovich,26C3KzI820q6nyphLdsr9B,14,2013-01-01,day,369986,369.986,,False,True,,,DEF059505660,https://api.spotify.com/v1/tracks/28smE6qFUkhfUhEvvmSdQ1,https://open.spotify.com/track/28smE6qFUkhfUhEvvmSdQ1
2025-11-20T15:19:43Z,0lgqzJzGYNbmUinmv51unw,spotify:track:0lgqzJzGYNbmUinmv51unw,Simon & Simon - Theme from the TV Series,4MTfVjZzx72caVcbCjUK73,Dominik Hauser,0TV3Y8Sumdd7mxtXYj63s1,"Simon & Simon - Theme from the TV Series (Barry De Vorzon, Michael Towers)",2012-03-07,day,65372,65.372,,False,True,,,QMT281200505,https://api.spotify.com/v1/tracks/0lgqzJzGYNbmUinmv51unw,https://open.spotify.com/track/0lgqzJzGYNbmUinmv51unw
2025-11-20T08:56:14Z,4pbzF8W8RnqlN5epqkI1Qf,spotify:track:4pbzF8W8RnqlN5epqkI1Qf,"Oxygène, Pt. 4",5MhLmv7GgyjbxGqiIGasvT,Jean-Michel Jarre,6qF91BDNaJY4PI0mSwYv8L,Oxygène,1976-12-05,day,246000,246.0,,False,True,,,FR45F1100080,https://api.spotify.com/v1/tracks/4pbzF8W8RnqlN5epqkI1Qf,https://open.spotify.com/track/4pbzF8W8RnqlN5epqkI1Qf
2025-11-12T14:06:39Z,7Jgz1CgFVfBmtYJ1lc0UXa,spotify:track:7Jgz1CgFVfBmtYJ1lc0UXa,Rhythm of Love,7AC976RDJzL2asmZuz7qil,Yes,1tlsJPpfTZA7Z9o091Ylkk,Big Generator,1987-09-15,day,292173,292.173,,False,True,,,USEW19900109,https://api.spotify.com/v1/tracks/7Jgz1CgFVfBmtYJ1lc0UXa,https://open.spotify.com/track/7Jgz1CgFVfBmtYJ1lc0UXa
2025-11-07T19:40:42Z,4YhY2qHdBmSX33uj8ms0oq,spotify:track:4YhY2qHdBmSX33uj8ms0oq,O Tannenbaum,4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,2XnNY3GEkbWHor5kyvXLu4,A Charlie Brown Christmas [2012 Remastered & Expanded Edition],2012-01-01,day,309386,309.386,,False,True,,,USC4R1201093,https://api.spotify.com/v1/tracks/4YhY2qHdBmSX33uj8ms0oq,https://open.spotify.com/track/4YhY2qHdBmSX33uj8ms0oq
2025-10-20T14:52:05Z,56xGQnjF6P61h3BKadyEOh,spotify:track:56xGQnjF6P61h3BKadyEOh,Home on the Strange,1mVhi0LYM9U7DEZNrKyC0l,Geddy Lee,6P0msHMvzQXuhQiFNTFCRJ,My Favorite Headache,2000-11-14,day,227000,227.0,,False,True,,,USAT20003552,https://api.spotify.com/v1/tracks/56xGQnjF6P61h3BKadyEOh,https://open.spotify.com/track/56xGQnjF6P61h3BKadyEOh
2025-10-18T08:36:42Z,7nYS7mmZh0K8EbM8DBRwb9,spotify:track:7nYS7mmZh0K8EbM8DBRwb9,Life for Rent,2mpeljBig2IXLXRAFO9AAs,Dido,7HlZFlk0jJq3Bb03AOyMTE,Life For Rent,2003,year,221053,221.053,,False,True,,,GBBXH0300037,https://api.spotify.com/v1/tracks/7nYS7mmZh0K8EbM8DBRwb9,https://open.spotify.com/track/7nYS7mmZh0K8EbM8DBRwb9
2025-10-18T07:04:40Z,4jiM2fAXVOxl4DAx3wraFx,spotify:track:4jiM2fAXVOxl4DAx3wraFx,Suzanne,5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,6EcqWi6PA9CbvtulGbEsPN,Songs Of Leonard Cohen,1967-12-27,day,230284,230.284,,False,True,,,USSM16701039,https://api.spotify.com/v1/tracks/4jiM2fAXVOxl4DAx3wraFx,https://open.spotify.com/track/4jiM2fAXVOxl4DAx3wraFx
2025-10-18T07:03:04Z,3M0QK0bYdiGMu6JNoPk8YG,spotify:track:3M0QK0bYdiGMu6JNoPk8YG,Bird on the Wire,5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,2pTyJZOTqFYn2UPP30zZNl,Songs From A Room,1969-03-24,day,208616,208.616,,False,True,,,USSM19917381,https://api.spotify.com/v1/tracks/3M0QK0bYdiGMu6JNoPk8YG,https://open.spotify.com/track/3M0QK0bYdiGMu6JNoPk8YG
2025-10-16T15:28:20Z,52768TnFxLKgTJMM9vxJxb,spotify:track:52768TnFxLKgTJMM9vxJxb,"Theme - From ""Simon and Simon""",3zJ68q2vwXpeJypOxOM1DU,Daniel Caine Orchestra,3xPCfIcINiV90Lm0v9g2d4,100 Greatest TV Themes Vol. 2,2007-08-24,day,204413,204.413,,False,True,,,GBAJC9801544,https://api.spotify.com/v1/tracks/52768TnFxLKgTJMM9vxJxb,https://open.spotify.com/track/52768TnFxLKgTJMM9vxJxb
2025-10-15T16:57:43Z,2e61kmae4HhbuS9hYONQ0A,spotify:track:2e61kmae4HhbuS9hYONQ0A,The Song Remains the Same - Remaster,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,0GqpoHJREPp0iuXK3HzrHk,Houses of the Holy (Remaster),1973-03-28,day,329093,329.093,,False,True,,,USAT21300890,https://api.spotify.com/v1/tracks/2e61kmae4HhbuS9hYONQ0A,https://open.spotify.com/track/2e61kmae4HhbuS9hYONQ0A
2025-10-09T15:13:37Z,7iA7W8XQ649pA5sgMiSOtJ,spotify:track:7iA7W8XQ649pA5sgMiSOtJ,Up and Down,0IF3ewdvS7h9Wu3gDgV3fi,Anika Nilles,5n7YoitQwsMfVGYXhy1EHi,Opuntia,2022-04-29,day,242000,242.0,,False,True,,,DERY32200136,https://api.spotify.com/v1/tracks/7iA7W8XQ649pA5sgMiSOtJ,https://open.spotify.com/track/7iA7W8XQ649pA5sgMiSOtJ
2025-10-09T15:09:55Z,1WRXRYmdy8gOFk72mimv8o,spotify:track:1WRXRYmdy8gOFk72mimv8o,Synergy,0IF3ewdvS7h9Wu3gDgV3fi,Anika Nilles,5FeaGkfXWrlEzKnlmLgv6Z,Pikalar,2017-02-27,day,233373,233.373,,False,True,,,DERY31700066,https://api.spotify.com/v1/tracks/1WRXRYmdy8gOFk72mimv8o,https://open.spotify.com/track/1WRXRYmdy8gOFk72mimv8o
2025-10-02T13:03:44Z,6gyU6PaPpzTCUYzZcVICwk,spotify:track:6gyU6PaPpzTCUYzZcVICwk,Follow You Follow Me - 2007 Remaster,3CkvROUTQ6nRi9yQOcsB50,Genesis,4nh8I6fmXqcS4AqpVSu3aI,And Then There Were Three (2007 Remaster),1978-04-07,day,239333,239.333,,False,True,,,GBAAA0700083,https://api.spotify.com/v1/tracks/6gyU6PaPpzTCUYzZcVICwk,https://open.spotify.com/track/6gyU6PaPpzTCUYzZcVICwk
2025-09-30T05:40:10Z,0lmoL978PNAu7qQS2Q7zPJ,spotify:track:0lmoL978PNAu7qQS2Q7zPJ,Western Sunset,2wwArB2zsZyIIThkewLBaZ,Envy Of None,23Iuy4cXEOCOdmbnkb8ZIy,Envy of None,2022-04-08,day,144759,144.759,,False,True,,,GBCQV2101057,https://api.spotify.com/v1/tracks/0lmoL978PNAu7qQS2Q7zPJ,https://open.spotify.com/track/0lmoL978PNAu7qQS2Q7zPJ
2025-09-19T22:23:39Z,3KPwt1LBpt1jVSHz8GXERo,spotify:track:3KPwt1LBpt1jVSHz8GXERo,Feel like Makin' Love - 2015 Remaster,5AEG63ajney2BoDXi0Vb84,Bad Company,1LgPUiosPMevbB4NHxcNiO,Straight Shooter,1975,year,313840,313.84,,False,True,,,USAT21405193,https://api.spotify.com/v1/tracks/3KPwt1LBpt1jVSHz8GXERo,https://open.spotify.com/track/3KPwt1LBpt1jVSHz8GXERo
2025-09-19T22:07:53Z,6yZv0Nl6BXABbXoPVpfF5y,spotify:track:6yZv0Nl6BXABbXoPVpfF5y,SOS,0LcJLqbBmaGUft1e9Mm8HV,ABBA,1kM6xcSYO5ASJaWgygznL7,Abba,1975,year,202386,202.386,,False,True,,,SEAYD7501040,https://api.spotify.com/v1/tracks/6yZv0Nl6BXABbXoPVpfF5y,https://open.spotify.com/track/6yZv0Nl6BXABbXoPVpfF5y
2025-09-19T22:06:50Z,1lDo24S34NvI1pAg7Oxldc,spotify:track:1lDo24S34NvI1pAg7Oxldc,The Name Of The Game,0LcJLqbBmaGUft1e9Mm8HV,ABBA,5fLOHW1UXr1cJrnXiU3FBt,The Album,1977,year,291866,291.866,,False,True,,,SEAYD7702040,https://api.spotify.com/v1/tracks/1lDo24S34NvI1pAg7Oxldc,https://open.spotify.com/track/1lDo24S34NvI1pAg7Oxldc
2025-09-19T15:03:03Z,4fhdRmGvlI182zyVeHWmqj,spotify:track:4fhdRmGvlI182zyVeHWmqj,Many Too Many - 2007 Remaster,3CkvROUTQ6nRi9yQOcsB50,Genesis,4nh8I6fmXqcS4AqpVSu3aI,And Then There Were Three (2007 Remaster),1978-04-07,day,211800,211.8,,False,True,,,GBAAA0700079,https://api.spotify.com/v1/tracks/4fhdRmGvlI182zyVeHWmqj,https://open.spotify.com/track/4fhdRmGvlI182zyVeHWmqj
2025-09-17T12:42:02Z,4XiDAxr6alWzxm24i2Rt4K,spotify:track:4XiDAxr6alWzxm24i2Rt4K,A Day In The Life,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,1Ye7yrA7vAlQnoooj8yDXb,Love,2006-11-17,day,308191,308.191,,False,True,,,GBAYE0601565,https://api.spotify.com/v1/tracks/4XiDAxr6alWzxm24i2Rt4K,https://open.spotify.com/track/4XiDAxr6alWzxm24i2Rt4K
2025-09-17T12:41:16Z,0xeBC6N81ZBYDtxuBFGSuO,spotify:track:0xeBC6N81ZBYDtxuBFGSuO,Deacon Blues,6P7H3ai06vU1sGvdpBwDmE,Steely Dan,1hOK2ey9W76x9GnftSRgrw,Aja,1977-09-23,day,455497,455.497,,False,True,,,USMC17647231,https://api.spotify.com/v1/tracks/0xeBC6N81ZBYDtxuBFGSuO,https://open.spotify.com/track/0xeBC6N81ZBYDtxuBFGSuO
2025-09-17T12:40:12Z,6LgJvl0Xdtc73RJ1mmpotq,spotify:track:6LgJvl0Xdtc73RJ1mmpotq,Paranoid Android,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,6dVIqQ8qmQ5GBnJ9shOYGE,OK Computer,1997-05-28,day,387213,387.213,,False,True,,,GBAYE9701376,https://api.spotify.com/v1/tracks/6LgJvl0Xdtc73RJ1mmpotq,https://open.spotify.com/track/6LgJvl0Xdtc73RJ1mmpotq
2025-08-20T11:00:23Z,76FX6R9sUhG9M5mcjRQpHC,spotify:track:76FX6R9sUhG9M5mcjRQpHC,"The Hunter and the Jazzy Fox (Third Movement from The Four Seasons in Janoska Style, Autumn, Violin Concerto in F Major, Op. 8/3, RV 293)",2QOIawHpSlOwXDvSqQ9YJR | 06VimxIL5LXWRIDYf94E8m,Antonio Vivaldi | Janoska Ensemble,44J6WMxUUHQAbP4abVHDhD,Vivaldi: The Four Seasons in Janoska Style,2024-10-25,day,250000,250.0,,False,True,,,ATUM72400104,https://api.spotify.com/v1/tracks/76FX6R9sUhG9M5mcjRQpHC,https://open.spotify.com/track/76FX6R9sUhG9M5mcjRQpHC
2025-08-13T11:02:23Z,3QceuWwcGZI00IyC5dimqo,spotify:track:3QceuWwcGZI00IyC5dimqo,La Serenissima,6YH4dTGIZZvVO55Sb3095Q,Rondò Veneziano,30zKZzVoEZjpjmoGtxZ370,Stagioni di Venezia,1992-11-02,day,134893,134.893,,False,True,,,ITB009270552,https://api.spotify.com/v1/tracks/3QceuWwcGZI00IyC5dimqo,https://open.spotify.com/track/3QceuWwcGZI00IyC5dimqo
2025-07-07T14:29:37Z,2Y90nL1ohB4sgYELDs7uNx,spotify:track:2Y90nL1ohB4sgYELDs7uNx,Glory Days,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,1984-06-04,day,258317,258.317,,False,True,,,USSM18400415,https://api.spotify.com/v1/tracks/2Y90nL1ohB4sgYELDs7uNx,https://open.spotify.com/track/2Y90nL1ohB4sgYELDs7uNx
2025-07-04T12:43:26Z,5SCz9Tvobw9mRdNpFwUsDo,spotify:track:5SCz9Tvobw9mRdNpFwUsDo,"Haydn: Cello Concerto No. 1 in C Major, Hob. VIIb:1: III. Allegro molto",656RXuyw7CE0dtjdPgjJV6 | 50hiYMhi0g77BOkkQ4zebB | 77CaCn32H4mOMQA7UElzfF,Joseph Haydn | Mstislav Rostropovich | Academy of St. Martin in the Fields,7CGSB0LAToUr8S7in0BCpF,Haydn: Cello Concertos Nos 1 & 2,1976,year,383573,383.573,,False,True,,,GBAYC1601893,https://api.spotify.com/v1/tracks/5SCz9Tvobw9mRdNpFwUsDo,https://open.spotify.com/track/5SCz9Tvobw9mRdNpFwUsDo
