rank,track_id,lead_genre,matched_genres,matched_tags,final_score,tempo_similarity,tempo_contribution,key_similarity,key_contribution,mode_similarity,mode_contribution,duration_ms_similarity,duration_ms_contribution,lead_genre_similarity,lead_genre_contribution,genre_overlap_similarity,genre_overlap_contribution,tag_overlap_similarity,tag_overlap_contribution
997,mFJ91OfNzoyrrpcj,rock,rock|pop,rock|pop,0.489889,0.745043,0.089405,0.103251,0.00826,0.271408,0.018999,0.440781,0.035262,0.619296,0.142438,0.532203,0.101119,0.410462,0.094406
998,qqL6FZK6eKuypAXo,pop,pop,pop|80s,0.489879,0.885176,0.106221,0.0,0.0,0.271408,0.018999,0.415219,0.033218,1.0,0.23,0.229808,0.043664,0.251205,0.057777
999,NomZycIn28Etpj6A,pop,pop,pop,0.489813,0.74211,0.089053,0.0,0.0,0.271408,0.018999,0.841648,0.067332,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1000,hEBoVYWwigLAVxbJ,rock,rock|pop,rock|pop,0.489807,0.467176,0.056061,0.103251,0.00826,0.271408,0.018999,0.856552,0.068524,0.619296,0.142438,0.532203,0.101119,0.410462,0.094406
1001,951AeiKUUikWRnGT,pop,pop,pop,0.489723,0.902376,0.108285,0.0,0.0,0.271408,0.018999,0.600119,0.04801,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1002,B9khH8KbbmJ6N5dD,classic rock,classic rock|rock,classic rock|rock,0.489673,0.652376,0.078285,0.103251,0.00826,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
1003,Nycxs5i2G6rOv5lY,classic rock,classic rock|rock,classic rock|rock,0.489673,0.652376,0.078285,0.103251,0.00826,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
1004,mNbbBHKI5AeOV1rC,pop,pop,pop|female vocalists,0.489642,0.609643,0.073157,0.0,0.0,0.271408,0.018999,0.887881,0.07103,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1005,CXaIO9Ctd1mAP6FT,pop,pop,pop|dance|female vocalists,0.489602,0.45789,0.054947,0.0,0.0,0.271408,0.018999,0.963448,0.077076,1.0,0.23,0.229808,0.043664,0.282244,0.064916
1006,irAWx7njLUWG2eHn,classic rock,classic rock|rock,classic rock|rock,0.489521,0.27691,0.033229,0.0,0.0,0.271408,0.018999,0.664552,0.053164,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
1007,RHUbVlZADpOqOAn1,pop,pop,pop,0.489488,0.92489,0.110987,0.563416,0.045073,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1008,uiWBqETN5l5pvErg,pop,pop,pop,0.489432,0.924424,0.110931,0.563416,0.045073,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1009,iF7VRG7tUcwDApBt,pop,pop,pop|80s|female vocalists,0.489384,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.816552,0.065324,1.0,0.23,0.229808,0.043664,0.303497,0.069804
1010,cgUdoxHr0nsi2Lk4,pop,pop,pop|female vocalists,0.489382,0.723624,0.086835,0.0,0.0,0.271408,0.018999,0.713648,0.057092,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1011,ftMo4oQwuuCiLw1F,pop,pop|electronic,pop|dance|female vocalists|electronic,0.489374,0.79049,0.094859,0.103251,0.00826,0.271408,0.018999,0.0,0.0,1.0,0.23,0.307863,0.058494,0.342444,0.078762
1012,AZs3cS95f8Uo9h0l,pop,pop,pop,0.48936,0.40431,0.048517,0.769917,0.061593,0.271408,0.018999,0.572781,0.045822,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1013,rGt7szhgk19NZZA2,classic rock,classic rock|rock,classic rock|70s|rock,0.489254,0.468757,0.056251,0.0,0.0,0.271408,0.018999,0.136185,0.010895,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
1014,icmI2DEWkufC6cU5,pop,pop,pop|dance|female vocalists,0.489214,0.609643,0.073157,0.0,0.0,0.271408,0.018999,0.730981,0.058478,1.0,0.23,0.229808,0.043664,0.282244,0.064916
1015,ujrOc8pHtILHLjsO,pop,pop,pop|dance,0.48921,0.60691,0.072829,0.769917,0.061593,0.271408,0.018999,0.115448,0.009236,1.0,0.23,0.229808,0.043664,0.229952,0.052889
1016,PtG5OhrNtUfA6Y79,classic rock,classic rock|rock,classic rock|rock|80s,0.489118,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.092315,0.007385,0.880395,0.202491,0.494403,0.093937,0.455274,0.104713
1017,QLtylCWIkNuabuce,pop,pop,pop|dance,0.489019,0.408243,0.048989,0.769917,0.061593,0.0,0.0,0.648552,0.051884,1.0,0.23,0.229808,0.043664,0.229952,0.052889
1018,SBhVZ7gCmIAhYJVY,classic rock,classic rock|rock,classic rock|rock|70s,0.488885,0.487643,0.058517,0.103251,0.00826,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
1019,nceiebetJnClS2Y7,pop,pop|electronic,pop|electronic|female vocalists,0.488876,0.343576,0.041229,0.563416,0.045073,0.0,0.0,0.593019,0.047442,1.0,0.23,0.307863,0.058494,0.289732,0.066638
1020,wJxLjrASQ6oVtNsb,pop,pop|electronic,pop|electronic|dance,0.488864,0.92369,0.110843,0.0,0.0,0.271408,0.018999,0.047415,0.003793,1.0,0.23,0.307863,0.058494,0.290152,0.066735
1021,BWbCAIWtpSiAEfOh,pop,pop,pop,0.488832,0.67211,0.080653,0.563416,0.045073,0.271408,0.018999,0.370981,0.029678,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1022,8ktPXbkbLKkfLtnW,pop,pop,pop,0.488788,0.858824,0.103059,0.563416,0.045073,0.271408,0.018999,0.090352,0.007228,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1023,Nihb3eYKLTfqML66,rock,rock|classic rock,rock|classic rock|70s,0.488722,0.757576,0.090909,0.0,0.0,0.271408,0.018999,0.446981,0.035758,0.619296,0.142438,0.494403,0.093937,0.463832,0.106681
1024,uMRJJ3QnZ1mGkCQX,rock,rock|classic rock,rock|classic rock|70s,0.488722,0.757576,0.090909,0.0,0.0,0.271408,0.018999,0.446981,0.035758,0.619296,0.142438,0.494403,0.093937,0.463832,0.106681
1025,LMOn88uhRZIUOSbB,pop,pop,pop|female vocalists,0.488573,0.679376,0.081525,0.769917,0.061593,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1026,OJKlLGudXntV1425,rock,rock|pop|electronic,rock|pop|electronic,0.488549,0.0,0.0,0.563416,0.045073,0.271408,0.018999,0.722981,0.057838,0.619296,0.142438,0.610258,0.115949,0.470662,0.108252
1027,ItKT9x0R9OLNt0td,pop,pop,pop,0.488508,0.87251,0.104701,0.769917,0.061593,0.0,0.0,0.097315,0.007785,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1028,mbd8xY5Yo67EvNO3,pop,pop,pop|female vocalists,0.488483,0.590957,0.070915,0.0,0.0,0.271408,0.018999,0.901415,0.072113,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1029,EE7xoqW3kNT2lV4o,pop,pop|folk|electronic,pop|electronic|female vocalists,0.488354,0.392557,0.047107,0.0,0.0,0.271408,0.018999,0.746415,0.059713,1.0,0.23,0.346827,0.065897,0.289732,0.066638
1030,lZbFqSTJpFpXvofN,rock,rock|pop,rock|indie|pop|alternative,0.488326,0.741976,0.089037,0.0,0.0,0.271408,0.018999,0.184781,0.014782,0.619296,0.142438,0.532203,0.101119,0.53022,0.121951
1031,fgYbueyx1EDkeKkz,pop,pop,pop|female vocalists|80s,0.488196,0.475976,0.057117,0.0,0.0,0.271408,0.018999,0.857648,0.068612,1.0,0.23,0.229808,0.043664,0.303497,0.069804
1032,ou6Yrqj7V24SW5BM,pop,pop,pop|female vocalists,0.488164,0.93709,0.112451,0.103251,0.00826,0.271408,0.018999,0.274981,0.021998,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1033,3w5W38G2iD1SzmA6,pop,pop|electronic,pop|dance|electronic|indie,0.488161,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.510515,0.040841,1.0,0.23,0.307863,0.058494,0.340146,0.078234
1034,4pVnBhlIFSZk3BMc,pop,pop|rock,pop|rock,0.487816,0.13269,0.015923,0.0,0.0,0.271408,0.018999,0.342115,0.027369,1.0,0.23,0.532203,0.101119,0.410462,0.094406
1035,Z7g2qBYN3XTc1koU,classic rock,classic rock|rock,classic rock|rock,0.487777,0.636576,0.076389,0.103251,0.00826,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
1036,YqClbP1YIJBecv2V,rock,rock|classic rock,rock|classic rock|70s,0.487745,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.801215,0.064097,0.619296,0.142438,0.494403,0.093937,0.463832,0.106681
1037,59uRghNSX1RUlUrc,pop,pop,pop,0.487744,0.925157,0.111019,0.0,0.0,0.271408,0.018999,0.541215,0.043297,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1038,x2ubQFtSyTnCAlS4,pop,pop,pop,0.487725,0.939376,0.112725,0.0,0.0,0.271408,0.018999,0.519648,0.041572,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1039,idfsK980KWOhXnKC,pop,pop,pop,0.487627,0.747424,0.089691,0.0,0.0,0.271408,0.018999,0.806352,0.064508,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1040,1veiAzrML4K2YNOH,pop,pop,pop,0.487611,0.797157,0.095659,0.0,0.0,0.271408,0.018999,0.731552,0.058524,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1041,MKnXRy0zOHnLqUdd,rock,rock|alternative rock,rock|indie|alternative,0.487592,0.97989,0.117587,0.769917,0.061593,0.271408,0.018999,0.0,0.0,0.619296,0.142438,0.346261,0.06579,0.35298,0.081185
1042,lnZYrSXjX8s1AkQ0,pop,pop,pop|female vocalists,0.48755,0.85649,0.102779,0.0,0.0,0.271408,0.018999,0.491448,0.039316,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1043,9Xcj42B1ou1ItHFT,classic rock,classic rock|rock|folk,classic rock|rock,0.487478,0.563376,0.067605,0.0,0.0,0.271408,0.018999,0.116781,0.009342,0.880395,0.202491,0.533367,0.10134,0.381309,0.087701
1044,gvSYClIBV3zWxFOf,classic rock,classic rock|rock|folk,classic rock|rock,0.487478,0.563376,0.067605,0.0,0.0,0.271408,0.018999,0.116781,0.009342,0.880395,0.202491,0.533367,0.10134,0.381309,0.087701
1045,5ybq8DCfg3LYwZb3,pop,pop,pop|dance,0.487358,0.94031,0.112837,0.0,0.0,0.271408,0.018999,0.362115,0.028969,1.0,0.23,0.229808,0.043664,0.229952,0.052889
1046,KEMNrncsYh5LKRrZ,pop,pop,pop|female vocalists,0.487275,0.788424,0.094611,0.0,0.0,0.271408,0.018999,0.590115,0.047209,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1047,quS3lq1cqp96LuRn,pop,pop,pop|80s|female vocalists|dance,0.487236,0.490624,0.058875,0.0,0.0,0.271408,0.018999,0.672119,0.05377,1.0,0.23,0.229808,0.043664,0.356209,0.081928
1048,zJ7H1exXIIpy29BZ,pop,pop|folk|singer-songwriter,pop|female vocalists,0.48721,0.721557,0.086587,0.0,0.0,0.271408,0.018999,0.443881,0.03551,1.0,0.23,0.333272,0.063322,0.229532,0.052792
1049,prSN8TVydjuac6Vb,pop,pop|rock,pop|rock|alternative,0.48706,0.0,0.0,0.103251,0.00826,0.271408,0.018999,0.227881,0.01823,1.0,0.23,0.532203,0.101119,0.480226,0.110452
1050,QP8XrlwWI6wNxRpR,pop,pop,pop|female vocalists,0.486998,0.522424,0.062691,0.0,0.0,0.271408,0.018999,0.985648,0.078852,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1051,q1n82pjq2pvmiDlf,pop,pop,pop|dance,0.486921,0.87831,0.105397,0.0,0.0,0.271408,0.018999,0.449648,0.035972,1.0,0.23,0.229808,0.043664,0.229952,0.052889
1052,BuvOIdwHZ9UNc1nk,pop,pop,pop|female vocalists,0.486824,0.87831,0.105397,0.0,0.0,0.271408,0.018999,0.449648,0.035972,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1053,CAnUAdIYDJjzHyQy,pop,pop,pop,0.486748,0.22891,0.027469,0.769917,0.061593,0.271408,0.018999,0.803219,0.064258,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1054,WACRGP1MxviEqhVS,pop,pop,pop|female vocalists,0.486524,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.993452,0.079476,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1055,F7oivDWbGkiCbszV,classic rock,classic rock|rock,classic rock|rock,0.486483,0.179443,0.021533,0.0,0.0,0.271408,0.018999,0.772781,0.061822,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
1056,G16unRXHxT5HukOF,classic rock,classic rock|rock,classic rock|rock,0.486393,0.269357,0.032323,0.0,0.0,0.271408,0.018999,0.636781,0.050942,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
1057,qph4SU1yeG7zuU9Q,pop,pop,pop|dance,0.48614,0.410376,0.049245,0.769917,0.061593,0.271408,0.018999,0.371881,0.02975,1.0,0.23,0.229808,0.043664,0.229952,0.052889
1058,7ybFOESP4YA8HJ5Q,pop,pop|electronic,pop|dance|electronic,0.48612,0.407976,0.048957,0.769917,0.061593,0.271408,0.018999,0.016781,0.001342,1.0,0.23,0.307863,0.058494,0.290152,0.066735
1059,jxt637QdM94ju6vp,rock,rock|alternative rock,rock|alternative,0.486008,0.779357,0.093523,0.563416,0.045073,0.271408,0.018999,0.631219,0.050498,0.619296,0.142438,0.346261,0.06579,0.302986,0.069687
1060,HPIm9XeGpx0fJ4Hr,pop,pop,pop|indie,0.485949,0.734376,0.088125,0.0,0.0,0.271408,0.018999,0.661215,0.052897,1.0,0.23,0.229808,0.043664,0.227233,0.052264
1061,9Ou3LnTzEXgfLZBp,pop,pop,pop,0.485819,0.85711,0.102853,0.0,0.0,0.271408,0.018999,0.619219,0.049538,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1062,5icJrFNcdxvH60lc,classic rock,classic rock|rock,classic rock|rock|70s,0.485813,0.520576,0.062469,0.0,0.0,0.271408,0.018999,0.015448,0.001236,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
1063,Qmxx7GZAhOerkiIe,classic rock,classic rock|rock,classic rock|rock|70s,0.485813,0.520576,0.062469,0.0,0.0,0.271408,0.018999,0.015448,0.001236,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
1064,65bns26omhxtZ2tO,pop,pop|singer-songwriter,pop|dance|female vocalists,0.485785,0.923224,0.110787,0.0,0.0,0.271408,0.018999,0.064552,0.005164,1.0,0.23,0.294309,0.055919,0.282244,0.064916
1065,4lXoUa3CI4Zqqanr,pop,pop|electronic,pop|dance|electronic,0.485746,0.546576,0.065589,0.0,0.0,0.271408,0.018999,0.574115,0.045929,1.0,0.23,0.307863,0.058494,0.290152,0.066735
1066,Ey1TN006Cjr3EUYD,rock,rock,rock,0.485706,0.799624,0.095955,0.563416,0.045073,0.271408,0.018999,0.901815,0.072145,0.619296,0.142438,0.302395,0.057455,0.233222,0.053641
1067,AE3XIa7jk8u2W3Hy,pop,pop,pop|female vocalists,0.485702,0.92109,0.110531,0.0,0.0,0.271408,0.018999,0.371448,0.029716,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1068,8x6WfNyBkmi2HemH,rock,rock|pop,rock|pop|female vocalists,0.48568,0.0,0.0,0.563416,0.045073,0.271408,0.018999,0.895219,0.071618,0.619296,0.142438,0.532203,0.101119,0.462754,0.106433
1069,21NcZF2y8x3LLBkk,pop,pop|folk,pop|female vocalists,0.485679,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.890352,0.071228,1.0,0.23,0.268772,0.051067,0.229532,0.052792
1070,cr3lIXwkkXiMAfHI,pop,pop,pop|dance|female vocalists,0.48562,0.750643,0.090077,0.0,0.0,0.271408,0.018999,0.474548,0.037964,1.0,0.23,0.229808,0.043664,0.282244,0.064916
1071,TAAznCGLQv0Db7Dl,classic rock,classic rock|rock,classic rock|rock|80s,0.485564,0.0,0.0,0.103251,0.00826,0.271408,0.018999,0.714548,0.057164,0.880395,0.202491,0.494403,0.093937,0.455274,0.104713
1072,1eRJe4uYM5s0c8um,pop,pop,pop|80s,0.485557,0.128224,0.015387,0.563416,0.045073,0.271408,0.018999,0.933215,0.074657,1.0,0.23,0.229808,0.043664,0.251205,0.057777
1073,FvtnYetRNGVz7JST,pop,pop,pop|female vocalists,0.485547,0.791824,0.095019,0.563416,0.045073,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1074,Ve257XDVBwPNUg7K,pop,pop,pop|80s,0.485509,0.63609,0.076331,0.103251,0.00826,0.271408,0.018999,0.630981,0.050478,1.0,0.23,0.229808,0.043664,0.251205,0.057777
1075,7CzWEPXag7nOVCEQ,pop,pop|singer-songwriter|rock,pop|indie|rock,0.485368,0.0,0.0,0.103251,0.00826,0.271408,0.018999,0.110381,0.00883,1.0,0.23,0.596704,0.113374,0.460455,0.105905
1076,RnehVK190lgtQ9MI,pop,pop|electronic,pop|electronic,0.485193,0.557376,0.066885,0.0,0.0,0.271408,0.018999,0.702548,0.056204,1.0,0.23,0.307863,0.058494,0.23744,0.054611
1077,5tKEkf8B8F192r1a,pop,pop,pop|female vocalists,0.485185,0.29611,0.035533,0.769917,0.061593,0.271408,0.018999,0.532552,0.042604,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1078,V8hJK8mWXccbpxyX,pop,pop|folk,pop|indie|female vocalists,0.485182,0.938043,0.112565,0.103251,0.00826,0.271408,0.018999,0.0,0.0,1.0,0.23,0.268772,0.051067,0.279526,0.064291
1079,EZys0ruFSVYIXVug,pop,pop,pop,0.485024,0.87151,0.104581,0.0,0.0,0.271408,0.018999,0.587685,0.047015,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1080,XlT3FZ3zHeWqTq3R,pop,pop,pop|80s,0.485013,0.508243,0.060989,0.103251,0.00826,0.271408,0.018999,0.816552,0.065324,1.0,0.23,0.229808,0.043664,0.251205,0.057777
1081,2jfZWc9gcwcDIpI9,pop,pop,pop|dance,0.484969,0.60411,0.072493,0.0,0.0,0.271408,0.018999,0.836552,0.066924,1.0,0.23,0.229808,0.043664,0.229952,0.052889
1082,5XTdTMvlp7xmmg74,pop,pop,pop|dance,0.484954,0.660557,0.079267,0.0,0.0,0.271408,0.018999,0.751685,0.060135,1.0,0.23,0.229808,0.043664,0.229952,0.052889
1083,L8PKl3Hy2MrlHvlQ,rock,rock|classic rock|singer-songwriter,rock|classic rock,0.484953,0.604843,0.072581,0.0,0.0,0.271408,0.018999,0.713019,0.057042,0.619296,0.142438,0.558904,0.106192,0.381309,0.087701
1084,2pDRMBFgeqXNWBEj,classic rock,classic rock|rock,classic rock|70s|rock,0.48488,0.241243,0.028949,0.0,0.0,0.271408,0.018999,0.422785,0.033823,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
1085,1miLmdTOibUj6Cnn,pop,pop,pop|80s|female vocalists,0.484828,0.810576,0.097269,0.0,0.0,0.271408,0.018999,0.313648,0.025092,1.0,0.23,0.229808,0.043664,0.303497,0.069804
1086,3j6EF6O3CWeB339V,pop,pop,pop|female vocalists,0.484818,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.972119,0.07777,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1087,zbI3TrMSY2chqzRz,pop,pop,pop|female vocalists,0.484818,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.972119,0.07777,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1088,tnfbY2wQ7zhNiSd3,pop,pop,pop,0.484693,0.924357,0.110923,0.103251,0.00826,0.271408,0.018999,0.401019,0.032082,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1089,1kXqEzvlxmQjRgcq,classic rock,classic rock|rock,classic rock|rock|80s,0.484606,0.393424,0.047211,0.0,0.0,0.271408,0.018999,0.215685,0.017255,0.880395,0.202491,0.494403,0.093937,0.455274,0.104713
1090,nENSBKFPxwzDHdqI,rock,rock|pop|alternative rock,rock|pop|alternative,0.484593,0.0,0.0,0.563416,0.045073,0.271408,0.018999,0.727219,0.058178,0.619296,0.142438,0.576069,0.109453,0.480226,0.110452
1091,BCrZIx9pyHnCsPJp,pop,pop|rock,pop|rock,0.484508,0.0,0.0,0.103251,0.00826,0.271408,0.018999,0.396552,0.031724,1.0,0.23,0.532203,0.101119,0.410462,0.094406
1092,yR6OHZcvLrYJIgC7,pop,pop,pop|80s|female vocalists,0.484384,0.861224,0.103347,0.0,0.0,0.271408,0.018999,0.232119,0.01857,1.0,0.23,0.229808,0.043664,0.303497,0.069804
1093,JIqdDO5S81CnKu9Z,rock,rock|pop|alternative rock,rock|pop,0.484343,0.923224,0.110787,0.103251,0.00826,0.271408,0.018999,0.0,0.0,0.619296,0.142438,0.576069,0.109453,0.410462,0.094406
1094,IeURrZFUt8DcFPRP,rock,rock,rock|indie,0.484318,0.92429,0.110915,0.563416,0.045073,0.0,0.0,0.791215,0.063297,0.619296,0.142438,0.302395,0.057455,0.283216,0.06514
1095,Xxtpr3xWO2fyLaKr,pop,pop|rock,pop|rock,0.484083,0.260824,0.031299,0.103251,0.00826,0.271408,0.018999,0.0,0.0,1.0,0.23,0.532203,0.101119,0.410462,0.094406
1096,JJ1LtdIHO7dkFypB,pop,pop|electronic,pop|electronic|female vocalists,0.484073,0.540576,0.064869,0.563416,0.045073,0.271408,0.018999,0.0,0.0,1.0,0.23,0.307863,0.058494,0.289732,0.066638
1097,iGqq0AIbM6XIyJoA,pop,pop,pop,0.484018,0.741643,0.088997,0.769917,0.061593,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1098,P3BxOdnW3KX7KlEz,classic rock,classic rock|rock,classic rock|rock,0.48391,0.15991,0.019189,0.769917,0.061593,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
1099,a81gFgpx06hK2GHp,classic rock,classic rock|rock,classic rock|rock,0.483718,0.0,0.0,0.103251,0.00826,0.271408,0.018999,0.904119,0.07233,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
1100,wukA1wBHsZM5R64U,pop,pop|electronic,pop|electronic|dance,0.483714,0.39911,0.047893,0.769917,0.061593,0.271408,0.018999,0.0,0.0,1.0,0.23,0.307863,0.058494,0.290152,0.066735
1101,xJgKrf0ePH5ujfNN,pop,pop,pop,0.483674,0.876443,0.105173,0.563416,0.045073,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1102,zJsORlxj29wLc6fD,pop,pop|electronic,pop|electronic|female vocalists|dance,0.483627,0.548243,0.065789,0.0,0.0,0.271408,0.018999,0.394785,0.031583,1.0,0.23,0.307863,0.058494,0.342444,0.078762
1103,2rZuzkjBw1zoHScG,pop,pop,pop|80s|female vocalists,0.48349,0.924757,0.110971,0.0,0.0,0.271408,0.018999,0.125648,0.010052,1.0,0.23,0.229808,0.043664,0.303497,0.069804
1104,2XFfwE10I9U37EAB,pop,pop,pop|dance|female vocalists,0.483426,0.539976,0.064797,0.103251,0.00826,0.271408,0.018999,0.659881,0.05279,1.0,0.23,0.229808,0.043664,0.282244,0.064916
1105,bmlyiLhjLVacEv4m,pop,pop,pop|female vocalists,0.483342,0.74391,0.089269,0.563416,0.045073,0.271408,0.018999,0.044315,0.003545,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1106,30s684qR17kdPXFt,pop,pop|electronic,pop|electronic|dance,0.483336,0.591224,0.070947,0.0,0.0,0.271408,0.018999,0.477015,0.038161,1.0,0.23,0.307863,0.058494,0.290152,0.066735
1107,QhAAd1JDJkwkXoT8,pop,pop|singer-songwriter,pop|female vocalists,0.483244,0.532843,0.063941,0.769917,0.061593,0.271408,0.018999,0.0,0.0,1.0,0.23,0.294309,0.055919,0.229532,0.052792
1108,IGqVqjKmcDCPp9Og,pop,pop,pop|female vocalists,0.483208,0.889643,0.106757,0.0,0.0,0.271408,0.018999,0.387448,0.030996,1.0,0.23,0.229808,0.043664,0.229532,0.052792
1109,O0fNjZHyg8sYlDTJ,pop,pop|electronic,pop|indie|electronic,0.483165,0.659024,0.079083,0.103251,0.00826,0.0,0.0,0.515219,0.041218,1.0,0.23,0.307863,0.058494,0.287434,0.06611
1110,XSJyafhagXyCcxZ3,rock,rock|classic rock|pop,rock|classic rock|pop,0.48307,0.394224,0.047307,0.103251,0.00826,0.271408,0.018999,0.0,0.0,0.619296,0.142438,0.724211,0.1376,0.558548,0.128466
1111,RohvUVuOW3C4dNWx,classic rock,classic rock|rock,classic rock|rock|70s,0.483037,0.15151,0.018181,0.0,0.0,0.271408,0.018999,0.534352,0.042748,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
1112,YAKCNXoy6dAAJvq1,pop,pop|electronic,pop|electronic|dance|indie,0.483021,0.740576,0.088869,0.0,0.0,0.271408,0.018999,0.105315,0.008425,1.0,0.23,0.307863,0.058494,0.340146,0.078234
1113,LN00sO8Hi5Vc1Za6,pop,pop,pop,0.482888,0.926157,0.111139,0.0,0.0,0.271408,0.018999,0.479015,0.038321,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1114,DRxEgu67nXrrS25H,rock,rock|alternative rock,rock|alternative|indie,0.482786,0.939843,0.112781,0.769917,0.061593,0.271408,0.018999,0.0,0.0,0.619296,0.142438,0.346261,0.06579,0.35298,0.081185
1115,AIbMf9wL8g5JbIjF,pop,pop,pop|dance,0.482756,0.927757,0.111331,0.103251,0.00826,0.0,0.0,0.457648,0.036612,1.0,0.23,0.229808,0.043664,0.229952,0.052889
1116,x7OmRoPTURulOH3a,pop,pop,pop,0.482723,0.927757,0.111331,0.0,0.0,0.271408,0.018999,0.474548,0.037964,1.0,0.23,0.229808,0.043664,0.177239,0.040765
1117,TDC1PhnzcLFz5Mzm,pop,pop,pop|dance,0.48267,0.701557,0.084187,0.769917,0.061593,0.0,0.0,0.129215,0.010337,1.0,0.23,0.229808,0.043664,0.229952,0.052889
1118,f0cHF3ioyRIZTJRm,pop,pop|singer-songwriter,pop|female vocalists,0.482642,0.403976,0.048477,0.0,0.0,0.271408,0.018999,0.955685,0.076455,1.0,0.23,0.294309,0.055919,0.229532,0.052792
1119,DU3BrI9KIDe5GM5B,rock,rock,rock,0.482603,0.59329,0.071195,0.769917,0.061593,0.271408,0.018999,0.966019,0.077282,0.619296,0.142438,0.302395,0.057455,0.233222,0.053641
1120,J1SEwJPbZ52WYmjc,rock,rock|alternative rock,rock|alternative,0.482535,0.872357,0.104683,0.563416,0.045073,0.271408,0.018999,0.448315,0.035865,0.619296,0.142438,0.346261,0.06579,0.302986,0.069687
1121,bGntq2M7i3og37wz,pop,pop,pop|dance,0.482535,0.65789,0.078947,0.0,0.0,0.271408,0.018999,0.725452,0.058036,1.0,0.23,0.229808,0.043664,0.229952,0.052889
1122,fwKFagYRXXr6N8AD,classic rock,classic rock|rock|folk,classic rock|rock,0.482516,0.531043,0.063725,0.103251,0.00826,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.533367,0.10134,0.381309,0.087701
1123,E2a5xfvb3Vmwnsaj,rock,rock|alternative rock|classic rock,rock|80s|classic rock,0.482489,0.574957,0.068995,0.563416,0.045073,0.271408,0.018999,0.0,0.0,0.619296,0.142438,0.538269,0.102271,0.455274,0.104713
